New_Word	Synonyms	Frequency	Col2	Col3	Pronunciation	Theme	TargetSize
itkts	*	0	/ɪtkts/	IH|T|K|T|S	ihtkts	*	*
itcts	*	0	/ɪtkts/	IH|T|K|T|S	ihtcts	*	*
itdst	*	0	/ɪtdst/	IH|T|D|S|T	ihtdst	*	*
itfth	*	0	/ɪtfθ/	IH|T|F|TH	ihtfth	*	*
itcks	*	0	/ɪtks/	IH|T|K|S	ihtcks	*	*
iplps	*	0	/ɪplps/	IH|P|L|P|S	ihplps	*	*
iprps	*	0	/ɪpɹps/	IH|P|R|P|S	ihprps	*	*
iprts	*	0	/ɪpɹts/	IH|P|R|T|S	ihprts	*	*
iprks	*	0	/ɪpɹks/	IH|P|R|K|S	ihprks	*	*
iprcs	*	0	/ɪpɹks/	IH|P|R|K|S	ihprcs	*	*
ipwks	*	0	/ɪpwks/	IH|P|W|K|S	ihpwks	*	*
iprsh	*	0	/ɪpɹʃ/	IH|P|R|SH	ihprsh	*	*
iprth	*	0	/ɪpɹθ/	IH|P|R|TH	ihprth	*	*
iphps	*	0	/ɪphps/	IH|P|HH|P|S	ihphps	*	*
iprhc	*	0	/ɪpɹhk/	IH|P|R|HH|K	ihprhc	*	*
iphcs	*	0	/ɪphks/	IH|P|HH|K|S	ihphcs	*	*
ipmpt	*	0	/ɪpmpt/	IH|P|M|P|T	ihpmpt	*	*
ipmps	*	0	/ɪpmps/	IH|P|M|P|S	ihpmps	*	*
ipnch	*	0	/ɪpntʃ/	IH|P|N|CH	ihpnch	*	*
ipnts	*	0	/ɪpnts/	IH|P|N|T|S	ihpnts	*	*
ipnth	*	0	/ɪpnθ/	IH|P|N|TH	ihpnth	*	*
iplpt	*	0	/ɪplpt/	IH|P|L|P|T	ihplpt	*	*
iplts	*	0	/ɪplts/	IH|P|L|T|S	ihplts	*	*
iplst	*	0	/ɪplst/	IH|P|L|S|T	ihplst	*	*
iplth	*	0	/ɪplθ/	IH|P|L|TH	ihplth	*	*
iplch	*	0	/ɪpltʃ/	IH|P|L|CH	ihplch	*	*
ipsts	*	0	/ɪpsts/	IH|P|S|T|S	ihpsts	*	*
ipsks	*	0	/ɪpsks/	IH|P|S|K|S	ihpsks	*	*
ipsps	*	0	/ɪpsps/	IH|P|S|P|S	ihpsps	*	*
ippts	*	0	/ɪppts/	IH|P|P|T|S	ihppts	*	*
ipkts	*	0	/ɪpkts/	IH|P|K|T|S	ihpkts	*	*
ipcts	*	0	/ɪpkts/	IH|P|K|T|S	ihpcts	*	*
ipdst	*	0	/ɪpdst/	IH|P|D|S|T	ihpdst	*	*
ipfth	*	0	/ɪpfθ/	IH|P|F|TH	ihpfth	*	*
ipcks	*	0	/ɪpks/	IH|P|K|S	ihpcks	*	*
vcnkt	*	0	/v̩knkt/	V|K|N|K|T	vcnkt	*	*
iklps	*	0	/ɪklps/	IH|K|L|P|S	ihklps	*	*
ikrps	*	0	/ɪkɹps/	IH|K|R|P|S	ihkrps	*	*
ikrts	*	0	/ɪkɹts/	IH|K|R|T|S	ihkrts	*	*
ikrks	*	0	/ɪkɹks/	IH|K|R|K|S	ihkrks	*	*
ikrcs	*	0	/ɪkɹks/	IH|K|R|K|S	ihkrcs	*	*
ikwks	*	0	/ɪkwks/	IH|K|W|K|S	ihkwks	*	*
ikrsh	*	0	/ɪkɹʃ/	IH|K|R|SH	ihkrsh	*	*
ikrth	*	0	/ɪkɹθ/	IH|K|R|TH	ihkrth	*	*
ikhps	*	0	/ɪkhps/	IH|K|HH|P|S	ihkhps	*	*
ikrhc	*	0	/ɪkɹhk/	IH|K|R|HH|K	ihkrhc	*	*
ikhcs	*	0	/ɪkhks/	IH|K|HH|K|S	ihkhcs	*	*
ikrld	*	0	/ɪkɹld/	IH|K|R|L|D	ihkrld	*	*
ikrst	*	0	/ɪkɹst/	IH|K|R|S|T	ihkrst	*	*
ikmpt	*	0	/ɪkmpt/	IH|K|M|P|T	ihkmpt	*	*
ikmps	*	0	/ɪkmps/	IH|K|M|P|S	ihkmps	*	*
iknch	*	0	/ɪkntʃ/	IH|K|N|CH	ihknch	*	*
iknts	*	0	/ɪknts/	IH|K|N|T|S	ihknts	*	*
iknkt	*	0	/ɪknkt/	IH|K|N|K|T	ihknkt	*	*
iknth	*	0	/ɪknθ/	IH|K|N|TH	ihknth	*	*
iklpt	*	0	/ɪklpt/	IH|K|L|P|T	ihklpt	*	*
iklts	*	0	/ɪklts/	IH|K|L|T|S	ihklts	*	*
iklst	*	0	/ɪklst/	IH|K|L|S|T	ihklst	*	*
iklth	*	0	/ɪklθ/	IH|K|L|TH	ihklth	*	*
iksks	*	0	/ɪksks/	IH|K|S|K|S	ihksks	*	*
iksps	*	0	/ɪksps/	IH|K|S|P|S	ihksps	*	*
ikpts	*	0	/ɪkpts/	IH|K|P|T|S	ihkpts	*	*
ikkts	*	0	/ɪkkts/	IH|K|K|T|S	ihkkts	*	*
ikcts	*	0	/ɪkkts/	IH|K|K|T|S	ihkcts	*	*
ikdst	*	0	/ɪkdst/	IH|K|D|S|T	ihkdst	*	*
ikfth	*	0	/ɪkfθ/	IH|K|F|TH	ihkfth	*	*
ikcks	*	0	/ɪkks/	IH|K|K|S	ihkcks	*	*
iqlps	*	0	/ɪqlps/	IH|Q|L|P|S	ihqlps	*	*
iqrps	*	0	/ɪqɹps/	IH|Q|R|P|S	ihqrps	*	*
iqrts	*	0	/ɪqɹts/	IH|Q|R|T|S	ihqrts	*	*
iqrks	*	0	/ɪqɹks/	IH|Q|R|K|S	ihqrks	*	*
iqrcs	*	0	/ɪqɹks/	IH|Q|R|K|S	ihqrcs	*	*
iqwks	*	0	/ɪqwks/	IH|Q|W|K|S	ihqwks	*	*
iqrsh	*	0	/ɪqɹʃ/	IH|Q|R|SH	ihqrsh	*	*
iqrth	*	0	/ɪqɹθ/	IH|Q|R|TH	ihqrth	*	*
iqhps	*	0	/ɪqhps/	IH|Q|HH|P|S	ihqhps	*	*
iqrhc	*	0	/ɪqɹhk/	IH|Q|R|HH|K	ihqrhc	*	*
iqhcs	*	0	/ɪqhks/	IH|Q|HH|K|S	ihqhcs	*	*
iqrld	*	0	/ɪqɹld/	IH|Q|R|L|D	ihqrld	*	*
iqrst	*	0	/ɪqɹst/	IH|Q|R|S|T	ihqrst	*	*
iqmpt	*	0	/ɪqmpt/	IH|Q|M|P|T	ihqmpt	*	*
iqmps	*	0	/ɪqmps/	IH|Q|M|P|S	ihqmps	*	*
iqnch	*	0	/ɪqntʃ/	IH|Q|N|CH	ihqnch	*	*
iqnts	*	0	/ɪqnts/	IH|Q|N|T|S	ihqnts	*	*
iqnds	*	0	/ɪqndz/	IH|Q|N|D|Z	ihqnds	*	*
iqnkt	*	0	/ɪqnkt/	IH|Q|N|K|T	ihqnkt	*	*
iqnth	*	0	/ɪqnθ/	IH|Q|N|TH	ihqnth	*	*
iqlpt	*	0	/ɪqlpt/	IH|Q|L|P|T	ihqlpt	*	*
iqlts	*	0	/ɪqlts/	IH|Q|L|T|S	ihqlts	*	*
iqlst	*	0	/ɪqlst/	IH|Q|L|S|T	ihqlst	*	*
iqlth	*	0	/ɪqlθ/	IH|Q|L|TH	ihqlth	*	*
iqlch	*	0	/ɪqltʃ/	IH|Q|L|CH	ihqlch	*	*
iqsts	*	0	/ɪqsts/	IH|Q|S|T|S	ihqsts	*	*
iqsks	*	0	/ɪqsks/	IH|Q|S|K|S	ihqsks	*	*
iqsps	*	0	/ɪqsps/	IH|Q|S|P|S	ihqsps	*	*
iqpts	*	0	/ɪqpts/	IH|Q|P|T|S	ihqpts	*	*
iqkts	*	0	/ɪqkts/	IH|Q|K|T|S	ihqkts	*	*
iqcts	*	0	/ɪqkts/	IH|Q|K|T|S	ihqcts	*	*
iqdst	*	0	/ɪqdst/	IH|Q|D|S|T	ihqdst	*	*
iqfth	*	0	/ɪqfθ/	IH|Q|F|TH	ihqfth	*	*
iqcks	*	0	/ɪqks/	IH|Q|K|S	ihqcks	*	*
ömlst	*	0	/ɔɪmlst/	OY|M|L|S|T	oimlst	*	*
ivshn	*	0	/ɪvʃn/	IH|V|SH|N	ihvshn	*	*
imlps	*	0	/ɪmlps/	IH|M|L|P|S	ihmlps	*	*
imrps	*	0	/ɪmɹps/	IH|M|R|P|S	ihmrps	*	*
imrts	*	0	/ɪmɹts/	IH|M|R|T|S	ihmrts	*	*
imrks	*	0	/ɪmɹks/	IH|M|R|K|S	ihmrks	*	*
imrcs	*	0	/ɪmɹks/	IH|M|R|K|S	ihmrcs	*	*
imwks	*	0	/ɪmwks/	IH|M|W|K|S	ihmwks	*	*
imrsh	*	0	/ɪmɹʃ/	IH|M|R|SH	ihmrsh	*	*
imrth	*	0	/ɪmɹθ/	IH|M|R|TH	ihmrth	*	*
imhps	*	0	/ɪmhps/	IH|M|HH|P|S	ihmhps	*	*
imrhc	*	0	/ɪmɹhk/	IH|M|R|HH|K	ihmrhc	*	*
imhcs	*	0	/ɪmhks/	IH|M|HH|K|S	ihmhcs	*	*
imrld	*	0	/ɪmɹld/	IH|M|R|L|D	ihmrld	*	*
imrst	*	0	/ɪmɹst/	IH|M|R|S|T	ihmrst	*	*
immpt	*	0	/ɪmmpt/	IH|M|M|P|T	ihmmpt	*	*
immps	*	0	/ɪmmps/	IH|M|M|P|S	ihmmps	*	*
imnkt	*	0	/ɪmnkt/	IH|M|N|K|T	ihmnkt	*	*
imnth	*	0	/ɪmnθ/	IH|M|N|TH	ihmnth	*	*
imlpt	*	0	/ɪmlpt/	IH|M|L|P|T	ihmlpt	*	*
imlts	*	0	/ɪmlts/	IH|M|L|T|S	ihmlts	*	*
imlst	*	0	/ɪmlst/	IH|M|L|S|T	ihmlst	*	*
imlth	*	0	/ɪmlθ/	IH|M|L|TH	ihmlth	*	*
imlch	*	0	/ɪmltʃ/	IH|M|L|CH	ihmlch	*	*
imsts	*	0	/ɪmsts/	IH|M|S|T|S	ihmsts	*	*
imsks	*	0	/ɪmsks/	IH|M|S|K|S	ihmsks	*	*
imsps	*	0	/ɪmsps/	IH|M|S|P|S	ihmsps	*	*
imkts	*	0	/ɪmkts/	IH|M|K|T|S	ihmkts	*	*
imfth	*	0	/ɪmfθ/	IH|M|F|TH	ihmfth	*	*
imcks	*	0	/ɪmks/	IH|M|K|S	ihmcks	*	*
ömnth	*	0	/ɔɪmnθ/	OY|M|N|TH	oimnth	*	*
inrks	*	0	/ɪnɹks/	IH|N|R|K|S	ihnrks	*	*
inwks	*	0	/ɪnwks/	IH|N|W|K|S	ihnwks	*	*
inrsh	*	0	/ɪnɹʃ/	IH|N|R|SH	ihnrsh	*	*
inrth	*	0	/ɪnɹθ/	IH|N|R|TH	ihnrth	*	*
inhps	*	0	/ɪnhps/	IH|N|HH|P|S	ihnhps	*	*
inrhc	*	0	/ɪnɹhk/	IH|N|R|HH|K	ihnrhc	*	*
inhcs	*	0	/ɪnhks/	IH|N|HH|K|S	ihnhcs	*	*
inmpt	*	0	/ɪnmpt/	IH|N|M|P|T	ihnmpt	*	*
inmps	*	0	/ɪnmps/	IH|N|M|P|S	ihnmps	*	*
innch	*	0	/ɪnntʃ/	IH|N|N|CH	ihnnch	*	*
innkt	*	0	/ɪnnkt/	IH|N|N|K|T	ihnnkt	*	*
innth	*	0	/ɪnnθ/	IH|N|N|TH	ihnnth	*	*
inlth	*	0	/ɪnlθ/	IH|N|L|TH	ihnlth	*	*
inlch	*	0	/ɪnltʃ/	IH|N|L|CH	ihnlch	*	*
insts	*	0	/ɪnsts/	IH|N|S|T|S	ihnsts	*	*
insks	*	0	/ɪnsks/	IH|N|S|K|S	ihnsks	*	*
insps	*	0	/ɪnsps/	IH|N|S|P|S	ihnsps	*	*
inpts	*	0	/ɪnpts/	IH|N|P|T|S	ihnpts	*	*
incts	*	0	/ɪnkts/	IH|N|K|T|S	ihncts	*	*
indst	*	0	/ɪndst/	IH|N|D|S|T	ihndst	*	*
infth	*	0	/ɪnfθ/	IH|N|F|TH	ihnfth	*	*
islps	*	0	/ɪslps/	IH|S|L|P|S	ihslps	*	*
isrps	*	0	/ɪsɹps/	IH|S|R|P|S	ihsrps	*	*
isrts	*	0	/ɪsɹts/	IH|S|R|T|S	ihsrts	*	*
isrks	*	0	/ɪsɹks/	IH|S|R|K|S	ihsrks	*	*
isrcs	*	0	/ɪsɹks/	IH|S|R|K|S	ihsrcs	*	*
iswks	*	0	/ɪswks/	IH|S|W|K|S	ihswks	*	*
isrsh	*	0	/ɪsɹʃ/	IH|S|R|SH	ihsrsh	*	*
isrth	*	0	/ɪsɹθ/	IH|S|R|TH	ihsrth	*	*
ishps	*	0	/ɪshps/	IH|S|HH|P|S	ihshps	*	*
isrhc	*	0	/ɪsɹhk/	IH|S|R|HH|K	ihsrhc	*	*
ishcs	*	0	/ɪshks/	IH|S|HH|K|S	ihshcs	*	*
isrld	*	0	/ɪsɹld/	IH|S|R|L|D	ihsrld	*	*
isrst	*	0	/ɪsɹst/	IH|S|R|S|T	ihsrst	*	*
ismpt	*	0	/ɪsmpt/	IH|S|M|P|T	ihsmpt	*	*
ismps	*	0	/ɪsmps/	IH|S|M|P|S	ihsmps	*	*
isnch	*	0	/ɪsntʃ/	IH|S|N|CH	ihsnch	*	*
isnts	*	0	/ɪsnts/	IH|S|N|T|S	ihsnts	*	*
isnds	*	0	/ɪsndz/	IH|S|N|D|Z	ihsnds	*	*
isnkt	*	0	/ɪsnkt/	IH|S|N|K|T	ihsnkt	*	*
isnth	*	0	/ɪsnθ/	IH|S|N|TH	ihsnth	*	*
islpt	*	0	/ɪslpt/	IH|S|L|P|T	ihslpt	*	*
islts	*	0	/ɪslts/	IH|S|L|T|S	ihslts	*	*
islst	*	0	/ɪslst/	IH|S|L|S|T	ihslst	*	*
islth	*	0	/ɪslθ/	IH|S|L|TH	ihslth	*	*
islch	*	0	/ɪsltʃ/	IH|S|L|CH	ihslch	*	*
issts	*	0	/ɪssts/	IH|S|S|T|S	ihssts	*	*
issks	*	0	/ɪssks/	IH|S|S|K|S	ihssks	*	*
issps	*	0	/ɪssps/	IH|S|S|P|S	ihssps	*	*
ispts	*	0	/ɪspts/	IH|S|P|T|S	ihspts	*	*
iskts	*	0	/ɪskts/	IH|S|K|T|S	ihskts	*	*
iscts	*	0	/ɪskts/	IH|S|K|T|S	ihscts	*	*
isfth	*	0	/ɪsfθ/	IH|S|F|TH	ihsfth	*	*
iscks	*	0	/ɪsks/	IH|S|K|S	ihscks	*	*
emdst	*	0	/ɛmdst/	EH|M|D|S|T	ehmdst	*	*
icrks	*	0	/ɪkɹks/	IH|K|R|K|S	ihcrks	*	*
icrcs	*	0	/ɪkɹks/	IH|K|R|K|S	ihcrcs	*	*
icwks	*	0	/ɪkwks/	IH|K|W|K|S	ihcwks	*	*
icrsh	*	0	/ɪkɹʃ/	IH|K|R|SH	ihcrsh	*	*
icrth	*	0	/ɪkɹθ/	IH|K|R|TH	ihcrth	*	*
ichps	*	0	/ɪkhps/	IH|K|HH|P|S	ihchps	*	*
icrhc	*	0	/ɪkɹhk/	IH|K|R|HH|K	ihcrhc	*	*
ichcs	*	0	/ɪkhks/	IH|K|HH|K|S	ihchcs	*	*
icnch	*	0	/ɪkntʃ/	IH|K|N|CH	ihcnch	*	*
icnth	*	0	/ɪknθ/	IH|K|N|TH	ihcnth	*	*
iclts	*	0	/ɪklts/	IH|K|L|T|S	ihclts	*	*
iclth	*	0	/ɪklθ/	IH|K|L|TH	ihclth	*	*
iclch	*	0	/ɪkltʃ/	IH|K|L|CH	ihclch	*	*
icsts	*	0	/ɪksts/	IH|K|S|T|S	ihcsts	*	*
icsks	*	0	/ɪksks/	IH|K|S|K|S	ihcsks	*	*
ickts	*	0	/ɪkkts/	IH|K|K|T|S	ihckts	*	*
iccts	*	0	/ɪkkts/	IH|K|K|T|S	ihccts	*	*
icdst	*	0	/ɪkdst/	IH|K|D|S|T	ihcdst	*	*
icfth	*	0	/ɪkfθ/	IH|K|F|TH	ihcfth	*	*
ifrps	*	0	/ɪfɹps/	IH|F|R|P|S	ihfrps	*	*
ifrts	*	0	/ɪfɹts/	IH|F|R|T|S	ihfrts	*	*
ifrcs	*	0	/ɪfɹks/	IH|F|R|K|S	ihfrcs	*	*
ifwks	*	0	/ɪfwks/	IH|F|W|K|S	ihfwks	*	*
ifrsh	*	0	/ɪfɹʃ/	IH|F|R|SH	ihfrsh	*	*
ifrth	*	0	/ɪfɹθ/	IH|F|R|TH	ihfrth	*	*
ifhps	*	0	/ɪfhps/	IH|F|HH|P|S	ihfhps	*	*
ifrhc	*	0	/ɪfɹhk/	IH|F|R|HH|K	ihfrhc	*	*
ifhcs	*	0	/ɪfhks/	IH|F|HH|K|S	ihfhcs	*	*
ifmpt	*	0	/ɪfmpt/	IH|F|M|P|T	ihfmpt	*	*
ifmps	*	0	/ɪfmps/	IH|F|M|P|S	ihfmps	*	*
ifnch	*	0	/ɪfntʃ/	IH|F|N|CH	ihfnch	*	*
ifnts	*	0	/ɪfnts/	IH|F|N|T|S	ihfnts	*	*
ifnds	*	0	/ɪfndz/	IH|F|N|D|Z	ihfnds	*	*
ifnkt	*	0	/ɪfnkt/	IH|F|N|K|T	ihfnkt	*	*
ifnth	*	0	/ɪfnθ/	IH|F|N|TH	ihfnth	*	*
iflpt	*	0	/ɪflpt/	IH|F|L|P|T	ihflpt	*	*
iflts	*	0	/ɪflts/	IH|F|L|T|S	ihflts	*	*
iflst	*	0	/ɪflst/	IH|F|L|S|T	ihflst	*	*
iflth	*	0	/ɪflθ/	IH|F|L|TH	ihflth	*	*
ifsts	*	0	/ɪfsts/	IH|F|S|T|S	ihfsts	*	*
ifsps	*	0	/ɪfsps/	IH|F|S|P|S	ihfsps	*	*
ifkts	*	0	/ɪfkts/	IH|F|K|T|S	ihfkts	*	*
ifcts	*	0	/ɪfkts/	IH|F|K|T|S	ihfcts	*	*
ifdst	*	0	/ɪfdst/	IH|F|D|S|T	ihfdst	*	*
iffth	*	0	/ɪffθ/	IH|F|F|TH	ihffth	*	*
ifcks	*	0	/ɪfks/	IH|F|K|S	ihfcks	*	*
oylps	*	0	/ɒjlps/	AA|Y|L|P|S	oylps	*	*
oyrps	*	0	/ɒjɹps/	AA|Y|R|P|S	oyrps	*	*
oyrts	*	0	/ɒjɹts/	AA|Y|R|T|S	oyrts	*	*
oyrks	*	0	/ɒjɹks/	AA|Y|R|K|S	oyrks	*	*
oyrcs	*	0	/ɒjɹks/	AA|Y|R|K|S	oyrcs	*	*
oywks	*	0	/ɒjwks/	AA|Y|W|K|S	oywks	*	*
oyrsh	*	0	/ɒjɹʃ/	AA|Y|R|SH	oyrsh	*	*
oyrth	*	0	/ɒjɹθ/	AA|Y|R|TH	oyrth	*	*
oyhps	*	0	/ɒjhps/	AA|Y|HH|P|S	oyhps	*	*
oyrhc	*	0	/ɒjɹhk/	AA|Y|R|HH|K	oyrhc	*	*
oyhcs	*	0	/ɒjhks/	AA|Y|HH|K|S	oyhcs	*	*
oyrld	*	0	/ɒjɹld/	AA|Y|R|L|D	oyrld	*	*
oyrst	*	0	/ɒjɹst/	AA|Y|R|S|T	oyrst	*	*
oympt	*	0	/ɒjmpt/	AA|Y|M|P|T	oympt	*	*
oymps	*	0	/ɒjmps/	AA|Y|M|P|S	oymps	*	*
oynch	*	0	/ɒjntʃ/	AA|Y|N|CH	oynch	*	*
oynts	*	0	/ɒjnts/	AA|Y|N|T|S	oynts	*	*
öynds	*	0	/ɔɪjndz/	OY|Y|N|D|Z	oiynds	*	*
oynkt	*	0	/ɒjnkt/	AA|Y|N|K|T	oynkt	*	*
oynth	*	0	/ɒjnθ/	AA|Y|N|TH	oynth	*	*
oylpt	*	0	/ɒjlpt/	AA|Y|L|P|T	oylpt	*	*
oylts	*	0	/ɒjlts/	AA|Y|L|T|S	oylts	*	*
oylst	*	0	/ɒjlst/	AA|Y|L|S|T	oylst	*	*
oylth	*	0	/ɒjlθ/	AA|Y|L|TH	oylth	*	*
oylch	*	0	/ɒjltʃ/	AA|Y|L|CH	oylch	*	*
oysts	*	0	/ɒjsts/	AA|Y|S|T|S	oysts	*	*
oysks	*	0	/ɒjsks/	AA|Y|S|K|S	oysks	*	*
oysps	*	0	/ɒjsps/	AA|Y|S|P|S	oysps	*	*
oypts	*	0	/ɒjpts/	AA|Y|P|T|S	oypts	*	*
oykts	*	0	/ɒjkts/	AA|Y|K|T|S	oykts	*	*
oycts	*	0	/ɒjkts/	AA|Y|K|T|S	oycts	*	*
oydst	*	0	/ɒjdst/	AA|Y|D|S|T	oydst	*	*
oyfth	*	0	/ɒjfθ/	AA|Y|F|TH	oyfth	*	*
oycks	*	0	/ɒjks/	AA|Y|K|S	oycks	*	*
owrps	*	0	/ɒwɹps/	AA|W|R|P|S	owrps	*	*
owrts	*	0	/ɒwɹts/	AA|W|R|T|S	owrts	*	*
owrks	*	0	/ɒwɹks/	AA|W|R|K|S	owrks	*	*
owrcs	*	0	/ɒwɹks/	AA|W|R|K|S	owrcs	*	*
owwks	*	0	/ɒwwks/	AA|W|W|K|S	owwks	*	*
owrsh	*	0	/ɒwɹʃ/	AA|W|R|SH	owrsh	*	*
owrth	*	0	/ɒwɹθ/	AA|W|R|TH	owrth	*	*
owhps	*	0	/ɒwhps/	AA|W|HH|P|S	owhps	*	*
owrhc	*	0	/ɒwɹhk/	AA|W|R|HH|K	owrhc	*	*
owhcs	*	0	/ɒwhks/	AA|W|HH|K|S	owhcs	*	*
owrld	*	0	/ɒwɹld/	AA|W|R|L|D	owrld	*	*
owrst	*	0	/ɒwɹst/	AA|W|R|S|T	owrst	*	*
owmpt	*	0	/ɒwmpt/	AA|W|M|P|T	owmpt	*	*
owmps	*	0	/ɒwmps/	AA|W|M|P|S	owmps	*	*
ownch	*	0	/ɒwntʃ/	AA|W|N|CH	ownch	*	*
ownts	*	0	/ɒwnts/	AA|W|N|T|S	ownts	*	*
ownds	*	0	/ɒwndz/	AA|W|N|D|Z	ownds	*	*
ownkt	*	0	/ɒwnkt/	AA|W|N|K|T	ownkt	*	*
ownth	*	0	/ɒwnθ/	AA|W|N|TH	ownth	*	*
owlpt	*	0	/ɒwlpt/	AA|W|L|P|T	owlpt	*	*
owlts	*	0	/ɒwlts/	AA|W|L|T|S	owlts	*	*
owlst	*	0	/ɒwlst/	AA|W|L|S|T	owlst	*	*
owlth	*	0	/ɒwlθ/	AA|W|L|TH	owlth	*	*
owlch	*	0	/ɒwltʃ/	AA|W|L|CH	owlch	*	*
owsts	*	0	/ɒwsts/	AA|W|S|T|S	owsts	*	*
owsks	*	0	/ɒwsks/	AA|W|S|K|S	owsks	*	*
owsps	*	0	/ɒwsps/	AA|W|S|P|S	owsps	*	*
owpts	*	0	/ɒwpts/	AA|W|P|T|S	owpts	*	*
owkts	*	0	/ɒwkts/	AA|W|K|T|S	owkts	*	*
owcts	*	0	/ɒwkts/	AA|W|K|T|S	owcts	*	*
owdst	*	0	/ɒwdst/	AA|W|D|S|T	owdst	*	*
owfth	*	0	/ɒwfθ/	AA|W|F|TH	owfth	*	*
owcks	*	0	/ɒwks/	AA|W|K|S	owcks	*	*
uflpt	*	0	/ʌflpt/	AH|F|L|P|T	uhflpt	*	*
orlps	*	0	/ɒɹlps/	AA|R|L|P|S	orlps	*	*
orrps	*	0	/ɒɹɹps/	AA|R|R|P|S	orrps	*	*
orrts	*	0	/ɒɹɹts/	AA|R|R|T|S	orrts	*	*
orrks	*	0	/ɒɹɹks/	AA|R|R|K|S	orrks	*	*
orrcs	*	0	/ɒɹɹks/	AA|R|R|K|S	orrcs	*	*
orwks	*	0	/ɒɹwks/	AA|R|W|K|S	orwks	*	*
orrsh	*	0	/ɒɹɹʃ/	AA|R|R|SH	orrsh	*	*
orrth	*	0	/ɒɹɹθ/	AA|R|R|TH	orrth	*	*
orhps	*	0	/ɒɹhps/	AA|R|HH|P|S	orhps	*	*
orrhc	*	0	/ɒɹɹhk/	AA|R|R|HH|K	orrhc	*	*
orhcs	*	0	/ɒɹhks/	AA|R|HH|K|S	orhcs	*	*
orrld	*	0	/ɒɹɹld/	AA|R|R|L|D	orrld	*	*
orrst	*	0	/ɒɹɹst/	AA|R|R|S|T	orrst	*	*
ormpt	*	0	/ɒɹmpt/	AA|R|M|P|T	ormpt	*	*
ormps	*	0	/ɒɹmps/	AA|R|M|P|S	ormps	*	*
ornch	*	0	/ɒɹntʃ/	AA|R|N|CH	ornch	*	*
ornts	*	0	/ɒɹnts/	AA|R|N|T|S	ornts	*	*
ornkt	*	0	/ɒɹnkt/	AA|R|N|K|T	ornkt	*	*
orlpt	*	0	/ɒɹlpt/	AA|R|L|P|T	orlpt	*	*
orlts	*	0	/ɒɹlts/	AA|R|L|T|S	orlts	*	*
orlst	*	0	/ɒɹlst/	AA|R|L|S|T	orlst	*	*
orlth	*	0	/ɒɹlθ/	AA|R|L|TH	orlth	*	*
orlch	*	0	/ɒɹltʃ/	AA|R|L|CH	orlch	*	*
orsks	*	0	/ɒɹsks/	AA|R|S|K|S	orsks	*	*
orsps	*	0	/ɒɹsps/	AA|R|S|P|S	orsps	*	*
orpts	*	0	/ɒɹpts/	AA|R|P|T|S	orpts	*	*
orkts	*	0	/ɒɹkts/	AA|R|K|T|S	orkts	*	*
orcts	*	0	/ɒɹkts/	AA|R|K|T|S	orcts	*	*
ordst	*	0	/ɒɹdst/	AA|R|D|S|T	ordst	*	*
orfth	*	0	/ɒɹfθ/	AA|R|F|TH	orfth	*	*
orcks	*	0	/ɒɹks/	AA|R|K|S	orcks	*	*
ollps	*	0	/ɒllps/	AA|L|L|P|S	ollps	*	*
olrps	*	0	/ɒlɹps/	AA|L|R|P|S	olrps	*	*
olrts	*	0	/ɒlɹts/	AA|L|R|T|S	olrts	*	*
olrks	*	0	/ɒlɹks/	AA|L|R|K|S	olrks	*	*
olwks	*	0	/ɒlwks/	AA|L|W|K|S	olwks	*	*
olrsh	*	0	/ɒlɹʃ/	AA|L|R|SH	olrsh	*	*
olrth	*	0	/ɒlɹθ/	AA|L|R|TH	olrth	*	*
olhps	*	0	/ɒlhps/	AA|L|HH|P|S	olhps	*	*
olrhc	*	0	/ɒlɹhk/	AA|L|R|HH|K	olrhc	*	*
olrld	*	0	/ɒlɹld/	AA|L|R|L|D	olrld	*	*
olrst	*	0	/ɒlɹst/	AA|L|R|S|T	olrst	*	*
olmpt	*	0	/ɒlmpt/	AA|L|M|P|T	olmpt	*	*
olmps	*	0	/ɒlmps/	AA|L|M|P|S	olmps	*	*
olnth	*	0	/ɒlnθ/	AA|L|N|TH	olnth	*	*
ollpt	*	0	/ɒllpt/	AA|L|L|P|T	ollpt	*	*
ollts	*	0	/ɒllts/	AA|L|L|T|S	ollts	*	*
ollst	*	0	/ɒllst/	AA|L|L|S|T	ollst	*	*
ollth	*	0	/ɒllθ/	AA|L|L|TH	ollth	*	*
ollch	*	0	/ɒlltʃ/	AA|L|L|CH	ollch	*	*
olsts	*	0	/ɒlsts/	AA|L|S|T|S	olsts	*	*
olsks	*	0	/ɒlsks/	AA|L|S|K|S	olsks	*	*
olsps	*	0	/ɒlsps/	AA|L|S|P|S	olsps	*	*
olcks	*	0	/ɒlks/	AA|L|K|S	olcks	*	*
úmrst	*	0	/uːmɹst/	UW|M|R|S|T	oomrst	*	*
otlps	*	0	/ɒtlps/	AA|T|L|P|S	otlps	*	*
otrps	*	0	/ɒtɹps/	AA|T|R|P|S	otrps	*	*
otrts	*	0	/ɒtɹts/	AA|T|R|T|S	otrts	*	*
otrks	*	0	/ɒtɹks/	AA|T|R|K|S	otrks	*	*
otrcs	*	0	/ɒtɹks/	AA|T|R|K|S	otrcs	*	*
otwks	*	0	/ɒtwks/	AA|T|W|K|S	otwks	*	*
